country,sex,year,employed_ths,hly_65,hly_birth,le_15_alt,le_65,le_birth,pop_total,unemp_rate,working_life_yrs,pop_15_64,pop_65p,coicop_education,coicop_hotels_rest,coicop_recreation,gov_health_exp,gov_social_exp,nace_q_va,vacancy_count,vacancy_rate,covid,statutory_retirement_age,required_service_years,healthy_share,potential_workers,span_ceiling,supply_ceiling,supply_realized,realization_ratio,vacancies_sex,jobs,demand,balance_ceiling,balance_realized
CZ,M,2020,2842.0,7.0,60.9,60.6,15.2,75.3,5271996.0,2.2,39.2,3497717.0,897977.0,447.3,4670.3,7722.3,20171.4,30918.4,7739.1,243629.0,5.35,1,64.5,35.0,0.8087649402390439,2828830.880478088,49.5,140027128.58366534,110890170.51474105,0.791919191919192,136113.0782991606,2978113.0782991606,104233957.74047062,35793170.84319472,6656212.77427043
CZ,M,2021,2829.6,7.0,60.7,59.4,14.5,74.1,5170902.0,2.3,39.0,3401602.0,906561.0,478.0,4588.7,8423.6,23444.8,32474.8,8196.0,227388.5,4.975,1,64.5,35.0,0.8191632928475034,2786467.495276653,49.5,137930141.01619434,108672232.31578948,0.7878787878787878,127004.69781488719,2956604.6978148874,103481164.42352106,34448976.59267329,5191067.892268419
CZ,M,2022,2798.2,7.1,61.2,61.4,16.0,76.1,5183775.0,1.8,39.5,3404132.0,912781.0,562.6,5637.0,9718.9,25186.1,38158.3,8025.4,212900.75,4.725,0,64.5,35.0,0.8042049934296979,2737619.952693824,49.5,135512187.6583443,108135988.13140605,0.797979797979798,118632.90890535078,2916832.9089053506,102089151.81168728,33423035.846657023,6046836.319718778
CZ,M,2023,2745.3,7.4,61.5,62.1,16.7,76.9,5308523.0,2.2,39.9,3483324.0,929301.0,,,,28240.0,42821.7,8020.0,162029.75,3.675,0,64.5,35.0,0.7997399219765929,2785753.2639791938,49.5,137894786.56697008,111151555.23276983,0.806060606060606,90959.71058524017,2836259.7105852403,99269089.87048341,38625696.69648667,11882465.362286419
CZ,M,2024,2743.4,7.8,61.7,62.4,16.9,77.1,5342610.0,2.3,40.0,3515128.0,943010.0,,,,28968.0,42411.7,8218.2,147679.75,3.275,0,64.5,35.0,0.8002594033722439,2813014.2360570687,49.5,139244204.6848249,112520569.44228275,0.8080808080808081,80860.73490140509,2824260.734901405,98849125.72154917,40395078.963275746,13671443.720733583
DE,F,2011,17707.9,7.2,58.6,68.5,21.1,83.1,41097465.0,5.3,34.8,26252554.0,9544192.0,11069.7,76265.2,150948.1,183393.0,508806.0,211353.0,849815.75,2.3,0,66.33,45.0,0.7051744885679905,18512631.340553552,51.33,950253366.7106138,644239570.6512636,0.6779661016949152,395539.33772348304,18103439.337723482,814654770.1975567,135598596.5130571,-170415199.54629314
DE,F,2012,17808.6,6.8,57.9,68.5,21.0,83.1,41097953.0,4.9,34.9,26320919.0,9530081.0,12242.0,77173.4,155471.3,187751.0,518124.0,216682.9,805483.25,2.275,0,66.33,45.0,0.6967509025270758,18339124.068592057,51.33,941347238.4408302,640035429.9938627,0.6799142801480615,374329.44698021427,18182929.446980216,818231825.1141098,123115413.32672048,-178196395.120247
DE,F,2013,18056.1,7.0,57.0,68.4,20.9,83.0,41142770.0,4.6,35.4,26380997.0,9559811.0,12183.8,76544.1,155618.2,198358.0,532660.0,212114.4,790295.75,2.1,0,66.33,45.0,0.6867469879518072,18117070.22891566,51.33,929949214.8502408,641344286.1036144,0.6896551724137931,369297.59553765523,18425397.595537655,829142891.7991945,100806323.05104637,-187798605.69558
DE,F,2014,18210.0,6.7,56.5,68.7,21.4,83.6,41210540.0,4.4,35.6,26425103.0,9603343.0,12930.9,78750.8,155781.5,208744.0,549274.0,216903.9,869770.0,2.275,0,66.33,45.0,0.6758373205741627,17859070.807416268,51.33,916706104.544677,635782920.7440192,0.6935515293200858,407078.05889821576,18617078.058898214,837768512.6504196,78937591.89425743,-201985591.90640044
DE,F,2015,18367.7,12.3,67.5,68.3,21.0,83.1,41362080.0,4.0,35.7,26454019.0,9704986.0,13536.0,79667.0,163293.0,217303.0,577518.0,222111.0,924301.5,2.4,0,66.33,45.0,0.812274368231047,21487921.570397116,51.33,1102975014.208484,767118800.0631771,0.6954997077732321,433361.7350902853,18801061.735090286,846047778.0790628,256927236.12942111,-78928978.01588571
DE,F,2016,18789.7,12.4,67.3,68.7,21.3,83.5,41661561.0,3.5,36.0,26579349.0,9795137.0,14096.4,81802.1,168910.3,225355.0,611228.0,226532.1,975438.75,2.425,0,66.33,45.0,0.8059880239520958,21422636.978443112,51.33,1099623956.1034849,771214931.223952,0.701344243132671,456321.56974276167,19246021.56974276,866070970.6384243,233552985.4650606,-94856039.41447222
DE,F,2017,18929.4,12.4,66.7,68.7,21.2,83.4,41824535.0,3.1,36.3,26563605.0,9891662.0,14382.0,82917.4,174445.9,232664.0,634233.0,233704.1,1102823.75,2.725,0,66.33,45.0,0.7997601918465228,21244513.83093525,51.33,1090480894.9419065,771175852.0629495,0.7071887784921098,515685.938630143,19445085.93863014,875028867.2383564,215452027.7035501,-103853015.17540681
DE,F,2018,19027.9,12.2,66.3,68.6,21.1,83.3,41948786.0,2.7,36.5,26534455.0,9983467.0,14612.1,85283.5,176062.5,241356.0,648104.0,236209.4,1258284.5,3.05,0,66.33,45.0,0.7959183673469388,21119260.102040816,51.33,1084051621.037755,770852993.7244898,0.7110851353984026,589198.9466786595,19617098.94667866,882769452.6005397,201282168.43721533,-111916458.87604988
DE,F,2019,19258.7,12.8,67.1,68.9,21.4,83.7,42052522.0,2.6,36.9,26499025.0,10063384.0,14909.9,86860.9,179834.6,252983.0,679731.0,241097.2,1362962.5,3.275,0,66.33,45.0,0.8016726403823177,21243543.339307044,51.33,1090431079.6066306,783886749.2204299,0.7188778492109877,639203.3580603921,19897903.358060393,895405651.1127177,195025428.49391282,-111518901.89228785
DE,F,2020,18881.3,11.7,66.8,68.8,21.2,83.5,42129098.0,3.2,36.7,26426571.0,10162971.0,13175.9,57137.2,152058.4,287454.0,738247.0,245616.5,1041805.75,2.525,1,66.33,45.0,0.7999999999999999,21141256.799999997,51.33,1085180711.544,775884124.56,0.7149814923046952,489865.49456795136,19371165.494567953,871702447.2555579,213478264.28844202,-95818322.69555795
DE,F,2021,18588.4,11.4,66.5,68.5,21.1,83.3,42128512.0,3.2,36.9,26297968.0,10249109.0,13697.1,57647.0,152287.1,313269.0,753371.0,246648.1,1334382.25,3.2249999999999996,1,66.33,45.0,0.7983193277310925,20994176.134453785,51.33,1077631060.9815128,774685099.3613446,0.7188778492109877,627905.6425342001,19216305.6425342,864733753.914039,212897307.06747377,-90048654.55269444
DE,F,2022,19033.1,8.6,61.2,68.3,20.8,83.0,42170339.0,2.9,37.5,26198019.0,10327561.0,13798.6,82120.7,168632.7,329207.0,791785.0,256448.2,1810718.0,4.3,0,66.33,45.0,0.7373493975903614,19317093.527710844,51.33,991546410.7773976,724391007.2891567,0.7305669199298656,853022.9363071355,19886122.936307136,894875532.1338211,96670878.6435765,-170484524.84466445
DE,F,2023,19234.5,9.0,63.0,68.6,21.2,83.5,42198796.0,2.8,37.8,26175066.0,10362130.0,,,,312210.0,824412.0,252788.5,1728260.5,4.05,0,66.33,45.0,0.7544910179640718,19748852.191616766,51.33,1013708582.9956886,746506612.8431137,0.7364114552893045,814441.0669161603,20048941.06691616,902202348.0112273,111506234.98446131,-155695735.1681136
DE,F,2024,19240.3,8.8,62.6,68.8,21.2,83.5,42294114.0,3.2,38.2,26156242.0,10468972.0,,,,329254.0,883179.0,256128.9,1386563.25,3.2,0,66.33,45.0,0.7497005988023953,19609350.289820362,51.33,1006547950.3764791,749077181.0711379,0.7442041691018898,653735.3314262505,19894035.33142625,895231589.9141814,111316360.4622978,-146154408.84304345
DE,M,2011,20337.5,6.6,57.8,63.4,17.7,77.9,39124600.0,5.7,39.8,26509455.0,7032230.0,11069.7,76265.2,150948.1,183393.0,508806.0,211353.0,849815.75,2.3,0,66.33,45.0,0.741976893453145,19669403.06803594,51.33,1009630459.4822849,782842242.1078304,0.7753750243522306,454276.41227651696,20791776.412276518,935629938.5524433,74000520.92984164,-152787696.44461286
DE,M,2012,20512.0,6.6,57.3,63.5,17.8,78.1,39229947.0,5.3,40.0,26630543.0,7073351.0,12242.0,77173.4,155471.3,187751.0,518124.0,216682.9,805483.25,2.275,0,66.33,45.0,0.7336747759282971,19538157.668373883,51.33,1002893633.1176313,781526306.7349553,0.7792713812585234,431153.80301978573,20943153.803019784,942441921.1358902,60451711.98174107,-160915614.40093493
DE,M,2013,20583.9,6.9,57.7,63.5,17.8,78.1,39380976.0,5.2,40.1,26744691.0,7155344.0,12183.8,76544.1,155618.2,198358.0,532660.0,212114.4,790295.75,2.1,0,66.33,45.0,0.7387964148527529,19758881.827144686,51.33,1014223404.1873367,792331161.268502,0.7812195597116697,420998.15446234477,21004898.154462345,945220416.9508055,69002987.23653114,-152889255.68230355
DE,M,2014,20697.8,6.8,56.4,63.8,18.2,78.7,39556923.0,5.0,40.2,26847118.0,7249467.0,12930.9,78750.8,155781.5,208744.0,549274.0,216903.9,869770.0,2.275,0,66.33,45.0,0.7166454891994917,19239866.012706477,51.33,987582322.4322234,773442613.7108004,0.783167738164816,462691.9411017842,21160491.941101786,952222137.3495804,35360185.08264303,-178779523.63878
DE,M,2015,20808.1,11.4,65.3,63.5,17.9,78.3,39835457.0,4.7,40.0,26968084.0,7383725.0,13536.0,79667.0,163293.0,217303.0,577518.0,222111.0,924301.5,2.4,0,66.33,45.0,0.8339719029374202,22490624.332056195,51.33,1154443746.9644444,899624973.2822478,0.7792713812585234,490939.7649097146,21299039.764909714,958456789.4209372,195986957.54350722,-58831816.1386894
DE,M,2016,21375.4,11.5,65.3,63.8,18.1,78.6,40514123.0,4.2,40.2,27415031.0,7505041.0,14096.4,81802.1,168910.3,225355.0,611228.0,226532.1,975438.75,2.425,0,66.33,45.0,0.8307888040712469,22776100.81806616,51.33,1169097254.991336,915599252.8862598,0.783167738164816,519117.18025723816,21894517.18025724,985253273.1115757,183843981.87976038,-69654020.22531593
DE,M,2017,21552.2,11.4,65.1,63.9,18.1,78.7,40697118.0,3.9,40.4,27399775.0,7618043.0,14382.0,82917.4,174445.9,232664.0,634233.0,233704.1,1102823.75,2.725,0,66.33,45.0,0.8271918678526047,22664871.0609911,51.33,1163387831.5606732,915660790.8640405,0.7870640950711085,587137.8113698568,22139337.81136986,996270201.5116436,167117630.0490296,-80609410.64760315
DE,M,2018,21607.8,11.5,65.1,63.9,18.0,78.6,40843565.0,3.6,40.7,27376426.0,7726244.0,14612.1,85283.5,176062.5,241356.0,648104.0,236209.4,1258284.5,3.05,0,66.33,45.0,0.8282442748091603,22674368.09923664,51.33,1163875314.5338168,922846781.6389314,0.7929086304305475,669085.5533213406,22276885.55332134,1002459849.8994603,161415464.6343565,-79613068.26052892
DE,M,2019,21806.3,11.5,65.4,64.2,18.3,79.0,40966691.0,3.3,41.1,27345841.0,7820148.0,14909.9,86860.9,179834.6,252983.0,679731.0,241097.2,1362962.5,3.275,0,66.33,45.0,0.8278481012658229,22638202.549367093,51.33,1162018936.8590128,930430124.7789875,0.8007013442431328,723759.1419396079,22530059.141939607,1013852661.3872823,148166275.4717306,-83422536.60829473
DE,M,2020,21273.9,10.4,64.7,63.9,18.0,78.7,41037613.0,4.0,40.6,27258199.0,7927711.0,13175.9,57137.2,152058.4,287454.0,738247.0,245616.5,1041805.75,2.525,1,66.33,45.0,0.8221092757306226,22409218.237611182,51.33,1150265172.136582,909814260.447014,0.7909604519774012,551940.2554320488,21825840.255432047,982162811.4944421,168102360.6421398,-72348551.04742813
DE,M,2021,20914.4,10.2,64.7,63.6,17.8,78.4,41026519.0,3.9,40.6,27107627.0,8022527.0,13697.1,57647.0,152287.1,313269.0,753371.0,246648.1,1334382.25,3.2249999999999996,1,66.33,45.0,0.8252551020408163,22370707.485969387,51.33,1148288415.2548087,908250723.9303571,0.7909604519774012,706476.6074657999,21620876.6074658,972939447.335961,175348967.91884768,-64688723.405603886
DE,M,2022,21368.6,8.2,60.9,63.5,17.6,78.3,41066785.0,3.4,41.2,26995671.0,8108938.0,13798.6,82120.7,168632.7,329207.0,791785.0,256448.2,1810718.0,4.3,0,66.33,45.0,0.7777777777777778,20996633.0,51.33,1077757171.8899999,865061279.6,0.8026495226962791,957695.0636928644,22326295.063692864,1004683277.8661789,73073894.023821,-139621998.26617885
DE,M,2023,21581.5,8.4,62.1,63.9,17.9,78.7,40919705.0,3.3,41.4,26834263.0,8128074.0,,,,312210.0,824412.0,252788.5,1728260.5,4.05,0,66.33,45.0,0.7890724269377383,21174177.030495554,51.33,1086870506.9753368,876610929.0625159,0.8065458796025716,913819.4330838397,22495319.43308384,1012289374.4887727,74581132.48656404,-135678445.4262569
DE,M,2024,21568.1,8.3,62.1,64.3,18.0,78.9,41161931.0,3.7,41.7,26953460.0,8239625.0,,,,329254.0,883179.0,256128.9,1386563.25,3.2,0,66.33,45.0,0.7870722433460076,21214320.228136882,51.33,1088931057.310266,884637153.513308,0.8123904149620106,732827.9185737496,22300927.91857375,1003541756.3358186,85389300.97444737,-118904602.8225106
FR,F,2011,12149.4,9.9,63.6,71.1,23.8,85.7,33515819.0,9.5,32.1,21262074.0,6360692.0,4822.0,78784.8,92511.1,167496.4,488799.8,164396.7,195247.0,1.1,0,64.0,43.0,0.7421236872812135,15779088.75612602,49.0,773175349.050175,506508749.07164526,0.6551020408163266,92791.96924581441,12242191.969245814,526414254.67757,246761094.37260497,-19905505.605924726
FR,F,2012,12198.9,10.4,63.8,70.8,23.4,85.4,33671600.0,9.7,32.4,21233966.0,6512078.0,4926.4,78148.6,91253.7,170536.9,505953.2,167604.1,188021.0,1.075,0,64.0,43.0,0.7470725995316159,15863314.177985948,49.0,777302394.7213115,513971379.3667447,0.6612244897959183,89707.11183814271,12288607.111838143,528410105.8090402,248892288.91227126,-14438726.442295492
FR,F,2013,12252.3,10.6,64.3,71.0,23.6,85.6,33827685.0,10.2,32.8,21198030.0,6676379.0,5097.0,77211.9,89741.1,174363.1,518323.0,170844.0,160789.75,0.95,0,64.0,43.0,0.7511682242990655,15923286.553738318,49.0,780241041.1331776,522283798.9626168,0.6693877551020407,77116.31595547708,12329416.315955477,530164901.5860855,250076139.54709214,-7881102.623468697
FR,F,2014,12607.2,10.7,64.2,70.8,24.0,86.1,34120851.0,10.0,32.9,21243883.0,6856087.0,5189.4,78457.0,91116.1,179572.2,528086.0,174045.5,174279.25,1.0,0,64.0,43.0,0.745644599303136,15840386.627177702,49.0,776178944.7317075,521148720.03414637,0.6714285714285714,84155.15809350176,12691355.1580935,545728271.7980205,230450672.93368697,-24579551.763874114
FR,F,2015,12662.5,10.7,64.6,70.5,23.5,85.6,34283895.0,9.9,33.1,21217914.0,7030617.0,5340.0,79072.0,92259.0,180941.3,535236.7,175722.7,186079.0,1.075,0,64.0,43.0,0.7546728971962616,16012584.630841121,49.0,784616646.911215,530016551.2808411,0.6755102040816326,90151.44980352996,12752651.44980353,548364012.3415518,236252634.56966317,-18347461.06071067
FR,F,2016,12707.2,10.6,64.1,70.7,23.7,85.7,34391005.0,9.8,33.3,21184874.0,7200694.0,5393.2,80692.6,93706.7,184631.1,545629.6,178086.0,242615.25,1.375,0,64.0,43.0,0.747957992998833,15845395.83897316,49.0,776424396.1096848,527651681.4378062,0.6795918367346938,117495.35061549602,12824695.350615496,551461900.0764663,224962496.0332185,-23810218.638660133
FR,F,2017,12755.2,10.9,64.9,70.8,23.7,85.7,34495464.0,9.4,33.4,21144468.0,7373501.0,5827.9,84054.5,95444.4,190006.1,557070.0,180235.5,313422.0,1.775,0,64.0,43.0,0.7572928821470245,16012555.11318553,49.0,784615200.546091,534819340.7803967,0.6816326530612244,151234.39689493156,12906434.396894932,554976679.0664821,229638521.4796089,-20157338.286085367
FR,F,2018,12891.9,11.3,64.5,70.9,23.8,85.8,34611994.0,9.0,33.7,21135343.0,7518460.0,5765.7,87409.4,96795.5,193539.3,566235.8,180198.9,335193.75,1.875,0,64.0,43.0,0.7517482517482518,15888457.15034965,49.0,778534400.3671329,535441005.9667833,0.6877551020408164,162173.23757041368,13054073.237570414,561325149.2155278,217209251.15160513,-25884143.248744488
FR,F,2019,12992.1,11.6,64.6,71.0,23.9,85.9,34739132.0,8.4,33.8,21147475.0,7669173.0,5941.4,91355.8,99359.2,198147.3,582386.2,181780.9,395242.5,2.15,0,64.0,43.0,0.7520372526193246,15903688.998835852,49.0,779280760.9429568,537544688.1606518,0.6897959183673469,192244.74219326192,13184344.742193261,566926823.9143102,212353937.0286466,-29382135.753658414
FR,F,2020,12929.7,11.8,65.3,70.5,23.1,85.3,34828670.0,8.0,33.5,21128966.0,7817350.0,5500.6,61907.1,87624.8,208023.6,631373.4,170887.8,373537.3333333333,2.033333333333333,1,64.0,43.0,0.7655334114888628,16174929.423212191,49.0,792571541.7373973,541860135.6776084,0.6836734693877551,181821.54345518202,13111521.543455182,563795426.3685728,228776115.36882448,-21935290.69096446
FR,F,2021,13363.2,12.6,66.9,70.6,23.3,85.5,34946473.0,7.8,34.8,21161853.0,7937546.0,6193.4,71499.8,94429.1,234725.0,622635.4,184392.2,510913.5,2.675,1,64.0,43.0,0.7824561403508773,16558221.821052633,49.0,811352869.2315791,576226119.3726315,0.710204081632653,250329.5940866326,13613529.594086632,585381772.5457252,225971096.68585384,-9155653.173093677
FR,F,2022,13644.9,11.7,65.2,70.5,23.0,85.1,35109077.0,7.1,35.2,21246686.0,8061424.0,6310.8,97772.2,103111.6,240772.7,632030.4,185264.2,661230.5,3.35,0,64.0,43.0,0.7661574618096358,16278307.017626325,49.0,797637043.8636899,572996407.0204467,0.7183673469387756,324366.775698801,13969266.775698802,600678471.3550484,196958572.50864148,-27682064.33460176
FR,F,2023,13752.6,12.0,64.1,71.1,23.6,85.7,35188809.0,7.2,35.5,21276284.0,8172195.0,,,,249676.4,657931.3,182925.7,616994.0,3.0999999999999996,0,64.0,43.0,0.747957992998833,15913766.679113183,49.0,779774567.276546,564938717.108518,0.7244897959183674,302915.59633014427,14055515.596330144,604387170.6421962,175387396.63434982,-39448453.533678174
FR,F,2024,13872.7,11.5,63.7,71.2,23.6,85.8,35360111.0,7.3,35.8,21348220.0,8346542.0,,,,261156.3,693028.8,187065.3,524830.75,2.625,0,64.0,43.0,0.7424242424242424,15849436.06060606,49.0,776622366.969697,567409810.9696969,0.7306122448979592,256695.88999721478,14129395.889997214,607564023.2698802,169058343.69981682,-40154212.300183296
FR,M,2011,13414.6,9.7,62.7,64.1,19.3,78.7,31462902.0,8.9,36.1,20770739.0,4515855.0,4822.0,78784.8,92511.1,167496.4,488799.8,164396.7,195247.0,1.1,0,64.0,43.0,0.7966963151207116,16547971.223634055,49.0,810850589.9580687,597381761.1731894,0.7367346938775511,102455.03075418559,13517055.030754186,581233366.32243,229617223.6356387,16148394.850759387
FR,M,2012,13369.3,9.4,62.6,64.1,19.1,78.7,31605383.0,9.8,36.4,20724626.0,4675959.0,4926.4,78148.6,91253.7,170536.9,505953.2,167604.1,188021.0,1.075,0,64.0,43.0,0.795425667090216,16484899.461245235,49.0,807760073.6010165,600050340.3893266,0.7428571428571429,98313.8881618573,13467613.888161857,579107397.1909598,228652676.4100567,20942943.19836676
FR,M,2013,13294.1,9.9,63.0,64.4,19.3,79.0,31772665.0,10.4,36.5,20684610.0,4848026.0,5097.0,77211.9,89741.1,174363.1,518323.0,170844.0,160789.75,0.95,0,64.0,43.0,0.7974683544303798,16495321.898734178,49.0,808270773.0379747,602079249.3037975,0.7448979591836735,83673.4340445229,13377773.434044523,575244257.6639144,233026515.37406027,26834991.63988304
FR,M,2014,13501.4,10.4,63.4,64.7,19.7,79.5,32045129.0,10.6,36.5,20710013.0,5029312.0,5189.4,78457.0,91116.1,179572.2,528086.0,174045.5,174279.25,1.0,0,64.0,43.0,0.7974842767295597,16515909.738364778,49.0,809279577.1798742,602830705.4503144,0.7448979591836735,90124.09190649824,13591524.0919065,584435535.9519795,224844041.22789466,18395169.498334885
FR,M,2015,13473.8,9.8,62.6,64.4,19.4,79.2,32174258.0,10.8,36.6,20659941.0,5203640.0,5340.0,79072.0,92259.0,180941.3,535236.7,175722.7,186079.0,1.075,0,64.0,43.0,0.7904040404040404,16329700.840909092,49.0,800155341.2045455,597667050.7772728,0.7469387755102042,95927.55019647004,13569727.55019647,583498284.6584482,216657056.54609728,14168766.118824601
FR,M,2016,13531.8,9.5,62.6,64.7,19.6,79.5,32247386.0,10.3,36.7,20603327.0,5366061.0,5393.2,80692.6,93706.7,184631.1,545629.6,178086.0,242615.25,1.375,0,64.0,43.0,0.7874213836477988,16223500.254088052,49.0,794951512.4503145,595402459.3250315,0.7489795918367348,125119.89938450398,13656919.899384504,587247555.6735337,207703956.77678084,8154903.651497841
FR,M,2017,13679.0,9.3,62.5,64.9,19.6,79.6,32314352.0,9.5,37.0,20555752.0,5514286.0,5827.9,84054.5,95444.4,190006.1,557070.0,180235.5,313422.0,1.775,0,64.0,43.0,0.785175879396985,16139880.653266333,49.0,790854152.0100503,597175584.1708543,0.7551020408163265,162187.60310506844,13841187.603105068,595171066.9335179,195683085.07653236,2004517.2373363972
FR,M,2018,13754.2,10.2,63.4,65.0,19.7,79.7,32414230.0,9.0,37.1,20538641.0,5655059.0,5765.7,87409.4,96795.5,193539.3,566235.8,180198.9,335193.75,1.875,0,64.0,43.0,0.795483061480552,16338141.021329986,49.0,800568910.0451694,606145031.8913425,0.7571428571428571,173020.51242958632,13927220.512429586,598870482.0344722,201698428.01069713,7274549.856870294
FR,M,2019,13718.8,10.4,63.7,65.2,19.8,79.9,32551339.0,8.5,37.0,20563747.0,5795552.0,5941.4,91355.8,99359.2,198147.3,582386.2,181780.9,395242.5,2.15,0,64.0,43.0,0.7972465581977471,16394376.519399248,49.0,803324449.4505632,606591931.2177721,0.7551020408163265,202997.75780673805,13921797.757806739,598637303.5856898,204687145.8648734,7954627.632082343
FR,M,2020,13633.3,10.2,63.9,64.5,19.0,79.2,32644981.0,8.1,36.7,20558589.0,5929486.0,5500.6,61907.1,87624.8,208023.6,631373.4,170887.8,373537.3333333333,2.033333333333333,1,64.0,43.0,0.8068181818181818,16587043.397727272,49.0,812765126.4886363,608744492.6965909,0.7489795918367348,191715.7898781513,13825015.78987815,594475678.9647604,218289447.52387583,14268813.731830478
FR,M,2021,13910.6,11.3,65.5,64.6,19.2,79.3,32782095.0,8.0,37.5,20628319.0,6032575.0,6193.4,71499.8,94429.1,234725.0,622635.4,184392.2,510913.5,2.675,1,64.0,43.0,0.8259773013871374,17038523.259773012,49.0,834887639.7288775,638944622.241488,0.7653061224489796,260583.9059133674,14171183.905913368,609360907.9542748,225526731.77460277,29583714.287213206
FR,M,2022,14170.6,10.2,63.7,64.8,19.2,79.3,32982626.0,7.5,37.9,20757176.0,6148923.0,6310.8,97772.2,103111.6,240772.7,632030.4,185264.2,661230.5,3.35,0,64.0,43.0,0.8032786885245903,16673797.114754101,49.0,817016058.6229509,631936910.6491804,0.773469387755102,336863.724301199,14507463.724301198,623820940.1449516,193195118.47799933,8115970.50422883
FR,M,2023,14259.4,10.5,63.5,65.5,19.9,80.1,33088401.0,7.5,38.1,20816889.0,6254576.0,,,,249676.4,657931.3,182925.7,616994.0,3.0999999999999996,0,64.0,43.0,0.7927590511860175,16502777.172284646,49.0,808636081.4419477,628755810.264045,0.7775510204081633,314078.4036698558,14573478.403669856,626659571.3578038,181976510.08414388,2096238.9062411785
FR,M,2024,14490.9,10.3,63.5,65.7,19.9,80.2,33309192.0,7.6,38.5,20942329.0,6430633.0,,,,261156.3,693028.8,187065.3,524830.75,2.625,0,64.0,43.0,0.7917705735660847,16581519.844139649,49.0,812494472.3628428,638388513.9993764,0.7857142857142857,268134.8600027853,14759034.860002786,634638498.9801198,177855973.38272297,3750015.019256592
NO,F,2011,1174.1,17.4,76.1,68.8,21.4,83.6,2459456.0,3.4,38.1,1593501.0,416306.0,650.9,7747.9,14167.4,22743.9,65195.2,31986.5,68776.5,2.8,0,62.75,42.75,0.9102870813397129,1450543.374401914,47.75,69263446.12769139,55265702.56471293,0.7979057591623037,32818.73141637878,1206918.7314163789,51595775.768050194,17667670.359641194,3669926.796662733
NO,F,2012,1191.0,16.0,70.4,68.8,21.0,83.5,2486999.0,3.1,38.3,1608859.0,427659.0,670.9,8065.4,14191.0,25124.5,71699.8,32765.4,64708.75,2.5999999999999996,0,62.75,42.75,0.8431137724550899,1356451.1808383234,47.75,64770543.88502994,51952080.22610778,0.8020942408376963,30759.57742965476,1221759.5774296548,52230221.935117744,12540321.949912198,-278141.7090099603
NO,F,2013,1198.4,14.8,68.6,69.1,21.4,83.8,2515367.0,3.7,38.3,1625600.0,437287.0,681.1,8336.8,14522.3,25734.9,72757.2,33026.8,62593.75,2.475,0,62.75,42.75,0.8186157517899761,1330741.7661097853,47.75,63542919.33174225,50967409.64200477,0.8020942408376963,29770.349644798986,1228170.349644799,52504282.44731516,11038636.884427093,-1536872.8053103834
NO,F,2014,1208.8,15.9,69.8,69.3,21.6,84.2,2541622.0,3.6,38.4,1640843.0,446587.0,701.1,8612.6,14919.7,25835.4,71541.6,33096.5,58307.25,2.275,0,62.75,42.75,0.828978622327791,1360223.7695961995,47.75,64950684.99821853,52232592.75249406,0.8041884816753926,27785.935425372547,1236585.9354253726,52864048.739434674,12086636.258783855,-631455.9869406149
NO,F,2015,1210.3,15.3,68.9,69.4,21.6,84.2,2566978.0,4.3,38.6,1655894.0,456100.0,578.3,9119.1,15240.3,25535.4,70688.0,33788.7,54111.0,1.975,0,62.75,42.75,0.818289786223278,1355001.1472684087,47.75,64701304.78206652,52303044.284560576,0.8083769633507853,25738.079504814305,1236038.0795048142,52840627.89883081,11860676.883235708,-537583.6142702326
NO,F,2016,1217.1,15.2,67.8,69.4,21.6,84.2,2588874.0,4.2,38.2,1668173.0,465095.0,590.4,9373.8,15709.6,25551.6,71344.7,34165.9,52878.25,1.9,0,62.75,42.75,0.8052256532066507,1343255.6935866983,47.75,64140459.36876484,51312367.49501188,0.8,25292.03728483848,1242392.0372848385,53112259.59392685,11028199.774837993,-1799892.098914966
NO,F,2017,1216.5,15.8,70.0,69.6,21.6,84.3,2609187.0,4.0,38.1,1678798.0,473442.0,591.8,9743.2,15928.1,26608.7,73202.0,34705.7,59243.75,2.1,0,62.75,42.75,0.830367734282325,1394019.6915776986,47.75,66564440.272835106,53112150.24911032,0.7979057591623037,28267.187745136493,1244767.1877451364,53213797.276104584,13350642.996730521,-101647.02699426562
NO,F,2018,1226.0,15.6,69.1,69.7,21.7,84.5,2627248.0,3.8,38.3,1687123.0,482900.0,590.2,9578.3,16698.3,27133.8,73219.0,34737.4,67507.5,2.35,0,62.75,42.75,0.8177514792899407,1379647.3289940828,47.75,65878159.95946745,52840492.70047337,0.8020942408376963,31987.39854680374,1257987.3985468037,53778961.28787586,12099198.671591587,-938468.5874024928
NO,F,2019,1239.5,15.8,68.1,69.9,21.9,84.7,2643139.0,3.6,38.4,1695071.0,493106.0,598.1,9971.2,16720.0,28151.5,74232.8,35019.1,71916.0,2.475,0,62.75,42.75,0.8040141676505312,1362861.0991735538,47.75,65076617.48553719,52333866.20826446,0.8041884816753926,34078.786558091524,1273578.7865580916,54445493.12535842,10631124.360178776,-2111626.917093955
NO,F,2020,1237.2,14.9,66.7,70.1,22.1,84.9,2661018.0,4.5,38.3,1704782.0,503689.0,569.3,7527.3,15543.9,27584.6,73630.6,32800.1,62329.75,2.225,1,62.75,42.75,0.7856301531213192,1339328.1436984688,47.75,63952918.86160189,51296267.90365135,0.8020942408376963,29600.171464762785,1266800.1714647629,54155707.33011861,9797211.531483278,-2859439.426467262
